Month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,8726.22,9746.08,10763.2,15297.3,32740.8,41017.8,14718.8,8736.01,8702.8,9113.81,9601.22,8581.79
,8726.55,9748.55,10765,15346.2,32791.2,41062.5,14721.4,8736.24,8710.6,9117.59,9608.14,8591.69
,8730.84,9750.09,10770.4,15349.5,32820.6,41073,14722.6,8737.08,8712.74,9127,9609.1,8594.19
,8733.1,9763.84,10771.4,15378.1,32851.6,41084.5,14774.2,8741.38,8716.89,9128.47,9613.67,8595.34
,8742.73,9764.39,10807.2,15390.6,32941,41110.5,14798.3,8749.23,8729.85,9128.75,9621.94,8597.75
,8746.61,9767.09,10810.2,15445.9,32948.9,41140.4,14811.6,8771.2,8743.52,9130.29,9624.78,8602.76
,8748.2,9777.88,10822.7,15504.9,32968,41149.9,14830.3,8793.56,8751.83,9139.06,9631.29,8605.54
,8749.15,9780.02,10829.8,15539.8,33017.8,41167.7,14846.3,8806.22,8758.29,9140.11,9638.19,8615.33
,8762,9788.01,10854.2,15561.4,33019.6,41189.6,14912.3,8808.65,8772.85,9140.24,9661.05,8617.12
,8764.08,9796.97,10855.3,15565.6,33052.8,41212.6,14927,8808.66,8785.32,9148.32,9663.87,8620.93
,8772.33,9811.64,10858.2,15566.6,33098.9,41220.8,14944.7,8821.13,8788.17,9152.44,9686.88,8624.71
,8772.81,9815.06,10870,15607.2,33118.5,41260.8,14945.5,8845.2,8792.45,9153.35,9693,8624.93
,8777.31,9819.68,10870.8,15632.1,33207.5,41318.6,14981.4,8881.13,8793.24,9171.08,9694.78,8625.07
,8780,9829.95,10875.4,15637,33224.2,41366.1,15024.5,8886.67,8798.83,9184.14,9698.64,8627.07
,8781.44,9834.5,10880.3,15648.3,33240.5,41385.4,15045.9,8897.18,8799.03,9190.33,9703.61,8646.06
,8782.42,9834.55,10894.2,15667.7,33262.3,41433.4,15068,8905.04,8804.46,9212.61,9704.11,8647.45
,8795.83,9835.99,10898.9,15688.3,33264.8,41441.4,15104.2,8905.16,8806.78,9240.26,9706.03,8648.52
,8805.31,9840.54,10904.3,15705.5,33286.3,41474.1,15111.9,8909.6,8808.27,9247.27,9707.25,8672.01
,8808.06,9846.44,10910.6,15712.8,33297.1,41487.2,15127.8,8922.35,8816.4,9250.23,9713.93,8676.2
,8810.4,9851.53,10934.5,15721.5,33305.3,41537.4,15138.5,8926.09,8825.1,9264.57,9715.51,8678.64
,8813.83,9863.77,10935.2,15747.6,33307.6,41586.4,15194.8,8927.44,8827.61,9281.86,9724.56,8721.35
,8820.36,9864.56,10959.6,15750.5,33334.1,41637.5,15201,8945.48,8831.53,9293.84,9724.82,8727.27
,8820.44,9866.17,10961.1,15757.4,33342.3,41696.6,15211.4,8947.73,8835.55,9297.33,9738.5,8732.25
,8824.05,9872.54,10977.4,15784.6,33398.8,41718.4,15222.6,8953.12,8837.8,9306.67,9739.97,8736.6
,8825.08,9879.92,10981.8,15857.4,33461,41738.9,15238,8966.62,8869.82,9307.7,9750.83,8738.83
,8829.01,9895.23,10984.8,15878.6,33476,41740.6,15285.2,8981.22,8873.45,9307.83,9751.7,8741.42
,8829.81,9900.23,10993.7,15904,33577.6,41744.9,15286.3,8991.08,8884.38,9316.8,9753.72,8758.62
,8837.12,9900.8,10999.4,15905.3,33599.6,41750.7,15296.5,8996.66,8891.58,9319.35,9755.7,8759.34
,8843.76,9902.45,11001,15923.3,33655.3,41809.4,15306.6,8999.8,8918.39,9321.39,9757.37,8770.18
,8848.08,9904.99,11015.6,15949.3,33685.2,41850,15345.3,9005.66,8942.43,9342.34,9762.75,8789.23
,8851.31,9907.4,11022.8,15969.2,33703.3,41876.7,15368.8,9009.17,8946.91,9344.72,9764.2,8799.38
,8878.07,9910.31,11040.7,15974.9,33752.5,41891.2,15368.8,9010.91,8949.87,9346.7,9770.29,8807.25
,8882.95,9931.51,11044.4,15983.7,33760.1,41901.4,15396.3,9023.12,8952.01,9350.72,9770.63,8809.37
,8894.46,9936.77,11044.8,15985.1,33762,41909.2,15428.8,9032.94,8957.97,9351.32,9772.62,8809.84
,8894.77,9937.92,11066.5,15986,33799.7,41924,15457.8,9064.9,8958.01,9354.87,9782.83,8813.5
,8896.82,9950.92,11070.7,15986.1,33813.4,41935.5,15471.2,9082.53,8965.71,9358.95,9782.93,8827.13
,8897.1,9952.87,11077.2,15986.6,33813.7,41954.7,15484.1,9082.92,8966.42,9361.08,9784.5,8830.11
,8897.73,9953.52,11082.3,16014.1,33870.4,41961.8,15501.8,9084.63,8971.8,9364.21,9789.95,8840.03
,8905.19,9956.39,11087.8,16033.6,33877.3,41970.4,15532.8,9097,8975.07,9375.77,9824.26,8844.02
,8905.69,9966.2,11117.3,16067.6,33887.1,41982,15542.4,9109.85,8984.11,9378.31,9825.13,8854.41
,8908.26,9982.18,11131.8,16089.1,33888.1,42123.3,15566.2,9114.81,8992.32,9379.69,9825.3,8856.69
,8910.32,9985.69,11133.3,16108,33916.1,42128.6,15593.9,9181.08,8994.79,9380.11,9825.9,8859.11
,8911.6,9994.72,11138.7,16117,33931.5,42161.9,15620.4,9182.63,8995.03,9386.12,9835.64,8867.84
,8911.66,9994.95,11139.4,16122.5,34012.2,42168.2,15628.5,9182.96,9019.61,9387.26,9843.73,8870.96
,8921.71,10006,11139.6,16124.3,34030.6,42173.1,15631.3,9189.14,9020.02,9400.59,9848.87,8879.67
,8922.39,10011,11145.8,16127.4,34078.2,42176.8,15642.6,9228.31,9034.4,9402.9,9853,8882.3
,8922.98,10016.3,11146.3,16133.9,34108,42272.7,15659.7,9228.88,9042.64,9405.66,9864.14,8882.37
,8924.39,10029.3,11148.8,16152,34109.4,42312.3,15662.2,9233.47,9046.94,9406.25,9865.88,8886.04
,8927.47,10048.4,11150.4,16170.5,34128.7,42330.8,15734,9235.08,9052.52,9408.84,9870.91,8898.61
,8928.27,10051.7,11158.1,16179.6,34136.6,42364.5,15776.8,9240.4,9056.05,9411.02,9871.52,8911.83
,8930.99,10053.1,11184.6,16228.3,34147,42383.4,15783.4,9249.8,9056.93,9414.16,9889.12,8947.82
,8940.92,10057.3,11207.8,16239,34158.4,42413.4,15842.8,9269.83,9059,9414.23,9890.69,8954.77
,8943.33,10058.4,11209.9,16282.9,34192.1,42418.8,15850.5,9286.69,9063,9415.53,9899.96,8958.13
,8944.62,10072.1,11211.7,16317.3,34214.7,42467.8,15889.3,9340.89,9074.74,9430.23,9907.56,8970.56
,8946.76,10077.2,11239.9,16335.6,34225.6,42501.4,15892.9,9347.61,9078.42,9433.8,9907.71,8971.52
,8949.11,10079.7,11262.5,16338.7,34279.1,42529.1,15934.1,9351.63,9078.78,9443.09,9917.17,8976.53
,8950.64,10080.1,11266.2,16340.4,34354.7,42588.7,15939.7,9357.93,9099.98,9446,9918.18,8978.07
,8954.72,10080.7,11279.3,16343.7,34366.4,42625.9,15967.2,9361.65,9104.64,9449.48,9918.9,8998.93
,8956.81,10082.8,11285.4,16385.9,34399.3,42686,15990,9363.19,9105.49,9467.66,9922.8,8999.14
,8958.9,10084.1,11288.1,16397.2,34428.5,42706,16034.3,9367.36,9116.6,9474.67,9924.7,8999.7
,8959.13,10090.8,11293.1,16412.4,34435.2,42753.4,16043.9,9369.02,9118.17,9481.22,9933.58,9000.08
,8960.92,10098.5,11294,16441.5,34469.2,42791.2,16045,9372.74,9126.93,9491.11,9936.04,9001.25
,8963.21,10100.9,11299,16468.8,34506.6,42885.9,16059.7,9373.16,9129.36,9496,9936.13,9003.91
,8963.44,10103.3,11311.7,16503.1,34527.1,42921.7,16098,9381.37,9156.79,9498.04,9938.68,9007.16
,8963.88,10119.1,11320.3,16525.8,34577,42968.6,16128.3,9401.52,9181.23,9503.71,9941.97,9009.78
,8964.16,10150.6,11328.9,16568.9,34607.1,42977,16145.6,9411.04,9183.17,9510.02,9951.8,9016.43
,8967.01,10152.5,11329.8,16584.2,34627.3,43077.7,16166.7,9415.97,9183.47,9516.55,9956.59,9029.53
,8967.48,10154.6,11333.1,16625.3,34636.9,43111.6,16194.4,9435.6,9184.98,9516.76,9959.95,9031.52
,8969.16,10164.1,11339.4,16642.6,34659.5,43239.4,16194.4,9452.69,9193.98,9520.3,9970.56,9032.7
,8982.81,10166.2,11373.2,16663.6,34675.9,43246.5,16251.1,9463.75,9209.33,9531.58,9973.04,9038.28
,9002.77,10171.7,11379,16674.7,34705.1,43285.2,16289.2,9483.54,9216.03,9532.07,9986.39,9038.84
,9003.8,10172.1,11380.5,16681.9,34734.6,43297.8,16290.7,9484.62,9219.3,9539.76,9987,9064.16
,9005.92,10173.1,11390,16697.9,34778.5,43533.7,16361.9,9486.81,9243.66,9565.68,9997.63,9073.44
,9008.93,10190.8,11390.4,16715.2,34801.9,43538.5,16379.1,9508.12,9263.62,9574.77,10005.9,9087.15
,9009.3,10194,11390.4,16722.5,34833.1,43560.4,16391.1,9516.88,9270.05,9575.68,10012.2,9089.37
,9019.29,10209,11397.4,16740.2,34924.8,43590,16413.1,9517.98,9278.07,9581.47,10019.3,9097.58
,9022.83,10213.3,11412.4,16742.1,34931.1,43596.7,16442.6,9518.32,9283.57,9587.96,10021.3,9103.17
,9028.85,10220.7,11416,16761.6,34954.4,43647.8,16448.1,9545.39,9300.31,9602.67,10022.2,9106.23
,9030.72,10226.4,11419.5,16762.8,34992.8,43798,16454.5,9551.06,9303.64,9617.38,10024.4,9116.31
,9038.5,10244.1,11422.4,16782.7,34992.8,43798.2,16456.8,9563.05,9303.91,9620.69,10032.2,9118.47
,9040.42,10251.7,11422.4,16816.7,35001.8,43810.8,16466.4,9569.06,9314.04,9661.22,10039.3,9134.04
,9042.36,10257.1,11426,16822.7,35091.8,43920.3,16476.5,9576.05,9329.42,9666.45,10045.3,9135.93
,9058.85,10259.7,11438.9,16836.5,35117.9,43959.9,16486.7,9595.02,9336.72,9669.55,10046.2,9136.83
,9063.03,10264.6,11440.4,16851.5,35122.1,43966.6,16553.6,9617.83,9367.31,9671.5,10051.2,9140.08
,9069.57,10281.8,11446.1,16853.1,35136.9,43971.1,16561.7,9626.65,9370.48,9758.02,10054.1,9153.2
,9069.9,10298,11448,16869.1,35191.2,43987.3,16618.7,9684.61,9375.78,9764.71,10055,9167.71
,9074.77,10300.2,11452.1,16890.1,35203.2,44068.9,16622.2,9702.58,9377.09,9767.46,10061.6,9168.47
,9084.56,10304.3,11458.8,16890.1,35208,44072.8,16635.1,9710.13,9380.38,9775.66,10066.2,9173.44
,9105.21,10309.1,11461.4,16908.9,35279.9,44162,16646.6,9719.8,9398.91,9790.56,10067.7,9184.85
,9111.53,10314.5,11466.6,16912.9,35328.6,44163.6,16691.1,9720.08,9399.05,9793.83,10070.8,9187.51
,9111.74,10317.6,11482,16915.5,35388.4,44240.4,16720.8,9730.06,9399.75,9796.02,10071.3,9188.71
,9114.32,10324.8,11483.8,16942.9,35396.3,44249.4,16749.3,9731.04,9407.32,9812.52,10075.8,9192.12
,9118.14,10326.3,11484.3,16952.3,35407.3,44280.6,16756.3,9742.33,9412.2,9829.02,10088.7,9193.57
,9120.88,10328.5,11501.6,17023.4,35438.6,44297.5,16778.4,9756.76,9426.58,9841.69,10092.6,9204.57
,9128.5,10331.1,11509.9,17044.8,35478.7,44338.2,16780.9,9758.85,9435.52,9849.5,10100.5,9222.46
,9151.41,10341,11514,17060.2,35523.1,44369.2,16792.4,9762.92,9441.76,9864.12,10104.2,9223
,9152.03,10352.2,11520.9,17068.4,35527.5,44418.7,16807.3,9768.19,9448.28,9880.32,10120.7,9231.03
,9152.04,10361.4,11524.4,17077.1,35534.6,44469.1,16837.2,9776.37,9462.59,9882.22,10121.3,9232.26
,9157.22,10362.6,11541.6,17078,35578.4,44475.1,16843,9816.42,9466.51,9908.89,10123.6,9234.15
,9177.4,10380.6,11566.9,17108.1,35613.9,44507.1,16857.5,9823.65,9471.51,9914.88,10130.1,9251.29
,9186.85,10383.7,11570.1,17120.5,35627.2,44519.9,16907.1,9831.87,9474.33,9917.86,10138.2,9255.48
,9196.43,10385.6,11582,17132.3,35684.3,44586.5,16929.7,9832.12,9482.67,9920.69,10147,9279.85
,9197,10386,11597.9,17169.6,35688.7,44589,16961.9,9844.9,9495.87,9932.04,10149,9280.24
,9206.08,10396.2,11600.4,17174.3,35725.9,44658.7,17002.1,9846.67,9503.33,9952.53,10167.8,9286.74
,9207.81,10396.5,11604.4,17205.4,35735.3,44660,17025.7,9849.45,9504.17,9953.56,10168.6,9292.58
,9228.26,10402.6,11616.2,17232.2,35747.2,44709.1,17033.6,9856.31,9513.37,9955.19,10176.1,9300.48
,9230.93,10405.7,11621.7,17234.1,35756.2,44725,17093.8,9892.97,9516.25,9960.05,10186.3,9307.09
,9230.96,10411.7,11631.4,17258.4,35800.1,44725.9,17127.1,9897.22,9521.97,9961.68,10188.1,9310.2
,9237.19,10456.3,11636.8,17270.7,35866.5,44731.5,17149.3,9897.31,9530.72,9964.46,10210,9325.81
,9246.75,10458.2,11639.8,17327.8,35877.6,44856.4,17186.1,9900.79,9530.73,9974.3,10218.8,9340.59
,9248.96,10461.5,11648.1,17339.2,35887,44874.1,17214.5,9905.47,9531.12,10017.3,10219.4,9361.78
,9250,10490.4,11649.3,17355.1,35908.3,44908.8,17355.3,9912.32,9535.97,10030.7,10219.7,9363.71
,9252.08,10494.2,11659.8,17360.8,35921.4,45008.8,17411.3,9915.7,9536.1,10042.1,10221.6,9366.5
,9264.36,10504.1,11661.4,17364.3,35951.6,45037,17416.1,9924.34,9538.3,10042.8,10231.7,9378.56
,9264.7,10506.6,11663.6,17371.6,36046.5,45068.2,17536.4,9927.27,9539.13,10044.6,10236.1,9401.87
,9266.28,10508.1,11672.1,17385.5,36095.6,45146.1,17577.7,9928.5,9545.56,10044.7,10240.5,9402.42
,9270.21,10512.1,11676.7,17404.5,36163.8,45216.8,17599.6,9930.66,9561.87,10046,10253.2,9403.61
,9270.42,10540.6,11678.4,17408.9,36174.6,45231.5,17636.8,9931.78,9571.84,10046.3,10254,9429.95
,9273.53,10540.7,11681.8,17416.7,36188.2,45266.4,17664,9934.08,9579.31,10052.8,10258.7,9431.93
,9274.99,10562.1,11684.1,17437.4,36197.9,45289.8,17676.4,9955.37,9581.16,10055.7,10272,9439.15
,9289.77,10590.6,11684.6,17449.2,36208.1,45348.5,17689.7,9963.46,9583.87,10059.2,10272.2,9461.96
,9293.21,10598,11693.1,17475.2,36245.6,45401.9,17727.8,9970.27,9584.92,10067.1,10279.4,9472.33
,9293.3,10604.1,11694.1,17538.8,36255.6,45467.8,17737.6,9983.28,9615.77,10069.4,10288.9,9493.68
,9300.78,10608.1,11712.1,17539.1,36303.3,45475.4,17762,9989.66,9622.49,10072.4,10292.6,9500.46
,9302.6,10611.2,11721.2,17544.6,36328.3,45515.8,17773,10000,9623.58,10074.1,10297.8,9512.28
,9304.56,10611.9,11721.4,17601,36339.2,45585.7,17807.1,10001.6,9636.59,10083,10302.5,9526.22
,9308.04,10615.9,11721.6,17605.3,36344.9,45646.2,17919.9,10016.4,9642.85,10087.3,10307.3,9528.19
,9316.94,10637.2,11722.8,17657.1,36378.1,45657.2,18007.6,10026.7,9667.34,10089.4,10314.4,9540.79
,9324.52,10644.8,11727.4,17679.7,36411.8,45754.6,18007.7,10038.5,9671.87,10092.1,10326.2,9557.01
,9328.94,10650.2,11730.2,17688,36419,45818.2,18040.7,10063.4,9688.97,10105.9,10326.4,9557.82
,9333.69,10670.3,11733.6,17691.6,36422.1,45830.6,18080,10066.5,9696.25,10110,10332.8,9558.89
,9335.36,10675.5,11748,17704.9,36445.6,45833.2,18091.3,10085.9,9703.35,10110.3,10338.9,9567.11
,9346.58,10677,11748.9,17740,36462.3,45855.5,18111.5,10091.6,9707.13,10112.8,10339.8,9567.83
,9349.79,10690.7,11751.7,17748.1,36475.5,45909.3,18129.8,10095,9722.2,10113.6,10345.5,9576.07
,9352.39,10691.9,11758.1,17751.8,36486.5,45988.6,18149.5,10097.7,9722.73,10127.2,10350.5,9582.34
,9378.94,10702.1,11765.9,17757.3,36599.9,46014.6,18156,10111,9726.43,10145.6,10350.6,9584.08
,9389.14,10720.9,11768.7,17759.6,36611.5,46073.6,18187.7,10136.1,9742.44,10148.1,10351.2,9588.49
,9390.56,10727.5,11779.7,17762.5,36633.4,46090.7,18273.5,10138.8,9748.22,10152.7,10351.8,9594.72
,9395.77,10731.5,11780.4,17780.3,36661.6,46113.6,18328,10153.5,9770.79,10160,10370.8,9609.92
,9397.07,10732.5,11786.1,17793,36737.3,46196.7,18351.5,10158.2,9815.52,10166.6,10371.9,9618.58
,9416.63,10735.9,11806.7,17796.8,36758,46242.7,18419.3,10179.5,9824.12,10171.6,10373.8,9642.82
,9425.32,10741.3,11814.8,17803.2,36768.5,46273.3,18469.2,10180.9,9826.79,10176,10393,9647.65
,9426.68,10752.6,11816.8,17818.2,36790.7,46276,18514.1,10184.6,9828.53,10180,10394.2,9648.04
,9439.1,10757.8,11821.5,17893.2,36840.2,46278.9,18522,10215,9837.83,10186.5,10397.5,9652.87
,9443.79,10764.8,11828.5,17900.4,36858,46289.6,18540.1,10225.8,9846.46,10206.7,10426.4,9655.98
,9450.82,10773.3,11832.4,17913.3,36877.2,46343.2,18651,10234.4,9855.65,10213,10432,9657.27
,9454.33,10788.2,11843.9,17921.6,36911.1,46466.7,18699,10253.5,9862.39,10221.3,10436.2,9664.16
,9456.31,10809.5,11845.5,17940.3,36976.9,46472.3,18769.6,10254.6,9866.02,10241.8,10437.5,9670.73
,9459.36,10811.1,11866,17943.8,37028.5,46475.3,18771.2,10257.9,9876.47,10247.1,10438.6,9671.78
,9472.66,10817.6,11866,17952.4,37055,46491.6,18784.7,10276.4,9888.74,10257.3,10441.1,9687.59
,9474.67,10825.2,11881.6,17966.6,37110.9,46499.7,18789.1,10287.7,9890.91,10285.1,10441.8,9689.49
,9481.07,10828.3,11883,17973.5,37125.9,46575.6,18791.8,10289.5,9895.34,10301.4,10442.3,9697.6
,9482.57,10832.1,11890.7,17989.6,37192.7,46576.4,18810,10298.5,9898.75,10310.4,10446.4,9697.65
,9487.26,10840.9,11899.5,18036.2,37198.7,46630.5,18939.2,10320.6,9904.29,10319.1,10448.4,9703.38
,9490.22,10855.1,11906.4,18064.8,37210.9,46632.3,18953.9,10325,9914.17,10347.5,10465.4,9718.8
,9493.17,10872.6,11906.5,18068.8,37265.1,46724.3,18966.4,10331.6,9920.25,10352.4,10478.4,9720.17
,9502.94,10881.6,11907.1,18069.4,37281.9,46789.4,18983,10345.2,9926.27,10414.8,10479.8,9740.89
,9503.81,10885.2,11930.2,18092.2,37285.1,46823.3,19009.4,10353.4,9926.68,10420.7,10487.5,9742.44
,9511.09,10887.1,11946,18114,37318.4,47027.4,19038.3,10369.2,9939.02,10426.7,10506.8,9742.8
,9511.29,10907.4,11946.5,18164.3,37351.1,47060.5,19074.3,10379,9945.02,10428.9,10535.9,9743.94
,9519.47,10908.8,11949,18186.8,37399.7,47223.9,19125.6,10382.2,9947.23,10433.6,10548.6,9756.84
,9527.92,10916.3,11958.1,18241.8,37415.8,47285.5,19134.5,10389.2,9950.19,10445.3,10553.6,9757.49
,9528.82,10917.6,11958.5,18286.8,37469,47287.1,19143.7,10407.6,9953,10445.9,10558,9758.21
,9534.25,10926.2,11979.6,18296.1,37471.5,47307,19223.9,10419.7,9958.42,10446.2,10567.6,9761.98
,9547.62,10931,12002.1,18306.5,37472.2,47336,19251.5,10429.5,9964.24,10467.3,10569.8,9765.14
,9560.64,10940.9,12037.8,18322.5,37480.2,47372.5,19276.2,10477.4,9974.43,10478.7,10572.4,9768.73
,9563.6,10943.4,12038.3,18367.3,37496.4,47384.4,19276.6,10492.5,9981.36,10481.7,10574,9774.64
,9563.83,10953.3,12038.5,18369.3,37529.4,47480.6,19379.2,10510.6,9988.46,10482,10580.4,9778.73
,9566,10955.7,12041,18418.3,37621.7,47527.2,19419.3,10522.7,9988.91,10494.5,10584.6,9792.28
,9566.29,10956.8,12043.1,18421.3,37676,47545.5,19433,10523.2,10009.7,10499.7,10585.4,9799.3
,9576.13,10963.4,12045.5,18433,37700,47602,19554.4,10544.7,10010.1,10541.9,10586.4,9803.67
,9584.23,10974.6,12053.2,18465.8,37767,47604.8,19562.7,10563.4,10036.5,10548.3,10592.2,9804.2
,9592.5,10978.4,12056.8,18468.4,37819.6,47715.3,19650.7,10574.6,10045,10552.5,10592.9,9829.17
,9600.52,11003.6,12071.3,18468.9,37928.9,47749.8,19673.2,10576,10050.8,10567.2,10596.3,9831.16
,9616.49,11006.1,12073.4,18485.2,37931.7,47794.8,19674.7,10602.9,10053.4,10584.6,10597.7,9845.81
,9631.58,11009.2,12090.6,18532.2,37942.9,47846.6,19677.1,10628,10061.5,10603.7,10599.1,9853.79
,9635.28,11011.2,12092.3,18547.9,37950.6,47886.7,19716.5,10634,10084,10604.6,10629.3,9853.97
,9636.75,11017.3,12092.7,18568.9,37966.3,47952.7,19772.2,10661.8,10086.3,10604.7,10631.8,9855.61
,9636.9,11033,12094.5,18600.8,38016.6,48020.8,19826.8,10665.6,10092.6,10624.2,10673.5,9866.08
,9664.28,11034.3,12095.7,18601.3,38041.4,48072.4,19854.8,10670.3,10096.4,10632.9,10681.7,9870.12
,9669.11,11045.4,12099.1,18636.3,38056.6,48076.4,19878.7,10676.1,10104.2,10652.1,10688.1,9885.29
,9673.54,11077.7,12114.4,18647.9,38099.6,48215.8,19899.9,10693.9,10115.4,10684.5,10688.1,9885.31
,9677.03,11128.7,12117.5,18653.8,38100.1,48258.2,19909,10698.9,10124.8,10690.2,10688.6,9894.67
,9677.23,11132.6,12131.1,18682.1,38242.7,48274.9,19964.8,10704.8,10130.4,10717.1,10689.8,9909.3
,9682.8,11151.3,12137.1,18683.2,38295.8,48322.6,19981.4,10708,10131.5,10718.5,10730.5,9910.56
,9707.34,11161.6,12138.5,18773.5,38354.6,48347.1,19989,10728.5,10144.2,10720.9,10737,9915.04
,9708.47,11175.5,12140.7,18780.5,38388.6,48395.8,20062,10749.4,10148.2,10724.7,10737.4,9919.19
,9713.76,11176,12149.8,18804.8,38398.8,48569,20086.6,10750.2,10148.5,10732.8,10737.7,9939.07
,9719.29,11177.3,12158.9,18832.2,38417.3,48583.9,20088.5,10761.1,10154,10738.6,10738.4,9950.21
,9724.46,11179.9,12163.8,18860.2,38429.2,48734.4,20116.6,10763.7,10182.6,10742.3,10738.7,9954.72
,9727.98,11189,12179.2,18874.4,38518.1,48755,20185.3,10773.7,10208.4,10744.9,10740.9,9972.85
,9736.22,11193,12193.7,18933,38573,48762.7,20195,10787.9,10213.2,10750.4,10741,9983.81
,9737.64,11215.2,12194.9,18938.4,38573.2,48768.5,20195.9,10788.3,10223,10753.6,10745.3,9987.31
,9754.04,11217.2,12197.1,18941.2,38640.5,48784.6,20203.8,10819.4,10242.2,10764.2,10750.4,9992.59
,9766.43,11218.2,12199.6,18986.1,38658.8,48807,20205.8,10823,10246.3,10770.6,10753.4,9998.32
,9771.25,11224,12207,19014.9,38678.1,48851.6,20231.1,10847.2,10254.4,10773.3,10765.1,10001.9
,9772.9,11228.9,12217.7,19059.1,38715.9,48853.7,20270,10857.1,10260.3,10773.7,10771.6,10003.5
,9773.76,11250.2,12223.9,19061,38722.5,48960.3,20312.3,10858.4,10281.9,10812.9,10772.4,10009.4
,9776.98,11266,12225.6,19108.1,38724.6,49055.8,20345.6,10865.4,10339.8,10813,10780.6,10010
,9778.34,11297.7,12226.7,19161,38738.7,49133.8,20398.3,10874.3,10353,10821.9,10789.5,10013
,9783.01,11298.7,12230.7,19167.6,38750.2,49156.9,20404.3,10878.7,10360.2,10825.7,10815.4,10015.5
,9784.78,11298.9,12233.6,19191.5,38814,49158.4,20418.2,10936.6,10370.8,10839.6,10821.9,10028.7
,9794.32,11341.8,12263,19241.1,38851.7,49178.7,20419.6,10943,10372.7,10850,10822.6,10029.4
,9804.56,11351.4,12266.3,19243.6,38859.4,49220,20442.2,10948.7,10373.5,10851.7,10826.8,10032.1
,9810.39,11361.8,12269.4,19249,38865.6,49275,20468.7,10963.3,10382.3,10854.3,10828,10035.4
,9814.66,11376.4,12276.8,19271.3,38887.4,49350.2,20471.2,10967.9,10383.1,10856.9,10837.9,10043.6
,9816.81,11392.5,12281.4,19275.7,38918.2,49380.7,20479,10985,10398.1,10867.6,10838.8,10046.5
,9818.88,11394.8,12282.3,19344.3,38923.9,49601.2,20538.3,11000,10404.3,10869.3,10839.9,10047.4
,9818.92,11408.7,12307.9,19344.6,38942.3,49674.4,20575.1,11005.9,10404.4,10870.9,10849.3,10061.3
,9832.3,11409.6,12310.4,19351.4,38979.9,49674.9,20582.2,11007,10411.7,10883.6,10858.7,10064.6
,9835.79,11425.5,12315.3,19368.8,39144.8,49731.4,20596.5,11008.7,10413.4,10899,10859.5,10064.7
,9841.2,11451.3,12328.9,19371.2,39146.4,49800.5,20624.6,11010.2,10427.2,10901.7,10876.6,10077.8
,9842.49,11453.1,12329.5,19382.3,39166.4,49811.9,20648.1,11022.9,10431.2,10923.4,10885.9,10084.7
,9842.96,11456.3,12333.5,19402.1,39180.3,49854.1,20667.2,11031.4,10436.9,10949.5,10886.4,10085.4
,9845.82,11460,12338.9,19409,39235.9,49877.6,20679.6,11035.1,10438,10951.4,10891,10110.7
,9848.8,11470.2,12342.8,19419.9,39277.1,49990.1,20695.2,11043.4,10439.2,10962.4,10903.5,10111.2
,9853.85,11470.3,12356.6,19422.6,39288,50030,20700.1,11044.4,10465.2,10964.9,10908.7,10118.7
,9861.2,11476,12356.8,19431.4,39335.9,50060.8,20727.6,11047.2,10471.6,10965.5,10927,10126
,9863.04,11490.6,12371.8,19439.7,39372.7,50116.8,20798.9,11047.6,10500.1,10969.9,10928.4,10140.6
,9866.4,11491.7,12378.6,19509.9,39413.6,50123.7,20801.8,11050.5,10505.8,10991.2,10932.9,10143.5
,9874.26,11503.9,12386,19529.3,39427.8,50209.1,20857.1,11109.3,10524.6,10995.4,10936.9,10168.2
,9878.35,11505.2,12386.4,19532.5,39462.8,50212.8,20907.5,11137.8,10531.6,11001.3,10938.2,10176
,9878.57,11537.4,12387.7,19545.5,39536.3,50251.7,20941.8,11139.3,10552.8,11005,10958.8,10183.1
,9881.93,11545.5,12396.8,19561.4,39598.4,50397.6,20964,11167.2,10568.4,11016.6,10962,10184.6
,9882.86,11553.9,12399.3,19594.5,39684,50418.8,20981.7,11170.6,10574.8,11020.1,10962.3,10192.1
,9888.54,11573.2,12416.9,19616.8,39749.3,50448,21008.4,11184.9,10580.5,11023.9,10962.6,10200.9
,9889.14,11595.5,12419.7,19630.4,39855.3,50473.6,21034.3,11186.7,10590.6,11023.9,10966.6,10210.7
,9896.43,11597,12425.5,19640.4,39864.9,50562.2,21055.2,11187.8,10598.5,11057.9,10972.6,10217
,9897.41,11597.4,12429,19673.8,39870.7,50585.8,21059.2,11188.9,10637.4,11065.6,10975.6,10228.7
,9900.79,11616.3,12433.9,19691.7,39905.3,50589.7,21080.6,11195.1,10655.6,11072.1,10975.9,10230.4
,9903.78,11617,12439.4,19691.9,39932.8,50614.5,21093,11214.5,10663.5,11072.3,10978.2,10249.3
,9910.14,11621.2,12449.8,19696.8,39969.9,50638.8,21109.4,11232.6,10676,11076.7,10998.2,10253
,9912.57,11646,12452.1,19708.4,39983.2,50693.8,21142.4,11239.7,10713.6,11078.3,10999.4,10258.7
,9921.14,11654.8,12461.7,19724.3,39987.5,50701.2,21145.1,11265.9,10715.4,11085.4,11021.5,10273.1
,9926.72,11660.1,12466.1,19724.6,39996.9,50751.2,21167.6,11275.4,10722.7,11087.5,11024,10281
